provincia_id,provincia_nombre,causa_id,caso_id_ministerio_publico,circunscripcion_id,circunscripcion_descripcion,unidad_id,unidad_descripcion,caso_fecha_inicio,causa_fecha_hecho,delito_codigo,delito_descripcion,delito_tentativa,delito_estadistico,fecha_envio
14,Córdoba,10003018,sd,1,Primera,103,FISC.INSTRUC.FAMILIA-SEC.1- RIO SEGUNDO,2021-04-26,2021-04-10,172,ROBO CALIFICADO CON ARMA DE FUEGO OPERATIVA,NO,Robo,2022-05-13
14,Córdoba,10003030,sd,2,Segunda,491,FISCALIA INSTRUCCION 4 T - RIO CUARTO,2021-04-26,,1145,VIOLACIÓN DE MEDIDAS CONTRA EPIDEMIAS,NO,Violación de medidas contra epidemias,2022-05-13
14,Córdoba,10003030,sd,2,Segunda,491,FISCALIA INSTRUCCION 4 T - RIO CUARTO,2021-04-26,,293,RESISTENCIA O DESOBEDIENCIA A UN FUNCIONARIO PÚBLICO,NO,Resistencia o desobediencia a un funcionario público,2022-05-13
14,Córdoba,10003032,sd,1,Primera,330,FISC. DISTRITO 1 TURNO 2,2021-04-26,,,,,Sin informar,2022-05-13
14,Córdoba,10003042,sd,5,Quinta,469,FISCALIA DE INSTRUCCION - LAS VARILLAS,2021-04-26,,,,,Sin informar,2022-05-13
14,Córdoba,10003050,sd,3,Tercera,1087,,2021-04-26,,,,,Sin informar,2022-05-13
14,Córdoba,10003053,sd,1,Primera,113,FISC.INSTRUC.FAMILIA-SEC.1 - JESUS MARIA,2021-04-26,,133,AMENAZAS,NO,Amenazas,2022-05-13
14,Córdoba,10003054,sd,5,Quinta,437,FISC.INSTRUC.FLIA 2 T - SAN FRANCISCO,2021-04-26,,,,,Sin informar,2022-05-13
14,Córdoba,10003055,sd,3,Tercera,574,FISCALIA INSTRUCC. Y FLIA 1º NOM (Ex.Sec 1) - BELL VILLE,2021-04-26,,,,,Sin informar,2022-05-13
14,Córdoba,10003058,sd,10,Décima,536,FISC.INSTRUCC.Y FLIA. 1A.NOM. - RIO TERCERO,2021-04-26,,230,TURBACIÓN DE LA POSESIÓN O TENENCIA,NO,Sin clasificar,2022-05-13
14,Córdoba,10003061,sd,4,Cuarta,150,FISC.INSTRUC.FLIA 1°T-SEC.2. - V.MARIA,2021-04-22,,131,OCULTACIÓN DE MENOR SUSTRAÍDO O FUGADO,NO,Sin clasificar,2022-05-13
14,Córdoba,10003061,sd,4,Cuarta,150,FISC.INSTRUC.FLIA 1°T-SEC.2. - V.MARIA,2021-04-22,,655,ABUSO SEXUAL CON APROVECHAMIENTO DE LA INMADUREZ SEXUAL DE LA VICTIMA,NO,Abuso sexual de menores,2022-05-13
14,Córdoba,10003063,sd,1,Primera,722,MESA DE ENTRADAS DEL FUERO PENAL - SEC.PENAL TSJ,2021-04-26,2020-03-01,169,ROBO,NO,Robo,2022-05-13
14,Córdoba,10003064,sd,2,Segunda,551,FISC.INSTRUC.FLIA - LA CARLOTA,2021-04-26,,23,LESIONES LEVES,NO,Lesiones dolosas,2022-05-13
14,Córdoba,10003074,sd,1,Primera,722,MESA DE ENTRADAS DEL FUERO PENAL - SEC.PENAL TSJ,2021-04-26,,,,,Sin informar,2022-05-13
14,Córdoba,10003085,sd,1,Primera,722,MESA DE ENTRADAS DEL FUERO PENAL - SEC.PENAL TSJ,2021-04-26,2021-01-29,105,PRIVACIÓN ILEGÍTIMA DE LA LIBERTAD PERSONAL CALIFICADA POR EL VÍNCULO,NO,Sin clasificar,2022-05-13
14,Córdoba,10003085,sd,1,Primera,722,MESA DE ENTRADAS DEL FUERO PENAL - SEC.PENAL TSJ,2021-04-26,2021-01-29,424,LESIONES LEVES CALIFICADAS,NO,Lesiones dolosas,2022-05-13
14,Córdoba,10003091,sd,4,Cuarta,152,FISC.INSTRUC.FLIA 2°T-SEC.4. - V.MARIA,2021-04-26,,1145,VIOLACIÓN DE MEDIDAS CONTRA EPIDEMIAS,NO,Violación de medidas contra epidemias,2022-05-13
14,Córdoba,10003106,sd,2,Segunda,556,"JUZGADO DE CONTROL,NIÑEZ,ADOLES,PENAL JUVENIL,VIOL.FLIAR Y DE GENERO Y FALTAS - LA CARLOTA",2021-04-26,2020-11-21,137,COACCIÓN,NO,Coacción,2022-05-13
14,Córdoba,10003106,sd,2,Segunda,556,"JUZGADO DE CONTROL,NIÑEZ,ADOLES,PENAL JUVENIL,VIOL.FLIAR Y DE GENERO Y FALTAS - LA CARLOTA",2021-04-26,2020-11-21,23,LESIONES LEVES,NO,Lesiones dolosas,2022-05-13
14,Córdoba,10003109,sd,3,Tercera,574,FISCALIA INSTRUCC. Y FLIA 1º NOM (Ex.Sec 1) - BELL VILLE,2021-04-26,,23,LESIONES LEVES,NO,Lesiones dolosas,2022-05-13
14,Córdoba,10003131,sd,1,Primera,873,FISC.INSTRUC.COMPET.MULTIPLE 2° T-ALTA GRACIA,2021-04-26,,,,,Sin informar,2022-05-13
14,Córdoba,10003154,sd,1,Primera,722,MESA DE ENTRADAS DEL FUERO PENAL - SEC.PENAL TSJ,2021-04-26,,,,,Sin informar,2022-05-13
14,Córdoba,10003163,sd,6,Sexta,613,FISC.1A.N.C/C.EN MAT.C.C.LAB.FLIA.INSTR.MEN.Y CORREC.-V.DOLORES,2021-04-26,,133,AMENAZAS,NO,Amenazas,2022-05-13
14,Córdoba,10003163,sd,6,Sexta,613,FISC.1A.N.C/C.EN MAT.C.C.LAB.FLIA.INSTR.MEN.Y CORREC.-V.DOLORES,2021-04-26,,137,COACCIÓN,NO,Coacción,2022-05-13
14,Córdoba,10003163,sd,6,Sexta,613,FISC.1A.N.C/C.EN MAT.C.C.LAB.FLIA.INSTR.MEN.Y CORREC.-V.DOLORES,2021-04-26,,23,LESIONES LEVES,NO,Lesiones dolosas,2022-05-13
14,Córdoba,10003173,sd,2,Segunda,496,FISCALIA INSTRUCCION 2 T - RIO CUARTO,2021-04-26,,133,AMENAZAS,NO,Amenazas,2022-05-13
14,Córdoba,10003184,sd,5,Quinta,437,FISC.INSTRUC.FLIA 2 T - SAN FRANCISCO,2021-04-26,,,,,Sin informar,2022-05-13
18,Corrientes,PXT-19589/19,PXT-19589/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-31,2019-03-31,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19588/19,PXT-19588/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-30,2019-03-30,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19587/19,PXT-19587/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-27,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19586/19,PXT-19586/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-29,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19585/19,PXT-19585/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-28,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19584/19,PXT-19584/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-16,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-06-07
18,Corrientes,PXT-19584/19,PXT-19584/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-16,CP.150.0.00.00.00,Violación de domicilio,NO,Violación de domicilio,2019-06-07
18,Corrientes,PXT-19583/19,PXT-19583/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-28,CP.167.0.00.01.00,Robo en despoblado,SI,Robo,2019-06-07
18,Corrientes,PXT-19582/19,PXT-19582/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-28,CP.239.0.00.00.00,Resistencia o desobediencia a un funcionario público,NO,Resistencia o desobediencia a un funcionario público,2019-06-07
18,Corrientes,PXT-19581/19,PXT-19581/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-28,CP.163.0.00.04.00,Hurto con escalamiento,NO,Hurto,2019-06-07
18,Corrientes,PXT-19580/19,PXT-19580/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-28,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19580/19,PXT-19580/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-28,IMPEDIMENTO DE CONTACTO DE MENOR CON PROGENITOR NO CONVIVIR,Impedimento de contacto de menor con progenitor no convivir,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19579/19,PXT-19579/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-28,CP.142.3.00.00.00,Desaparición forzada de personas,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19578/19,PXT-19578/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-28,INFRACCION A LA LEY Nro. 5019,Infraccion a la Ley nro.5019,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19578/19,PXT-19578/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-28,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19577/19,PXT-19577/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-28,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19576/19,PXT-19576/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-29,2019-03-28,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19575/19,PXT-19575/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-28,2019-03-27,CP.163.0.00.04.00,Hurto con escalamiento,NO,Hurto,2019-06-07
18,Corrientes,PXT-19574/19,PXT-19574/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-27,2019-03-26,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19573/19,PXT-19573/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-27,2019-03-26,INCUMPLIMIENTO DE ASISTENCIA FAMILIAR. LEY 13944,Incumplimiento de asistencia familiar. Ley 13944,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19572/19,PXT-19572/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-27,2019-03-26,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19571/19,PXT-19571/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-27,2019-03-26,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19570/19,PXT-19570/19,5,Santo Tomé-Virasoro-Ituzaingó.,5FI101,FISC. DE INST. Y CORRECCIONAL,2019-03-27,2019-03-27,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-06-07
18,Corrientes,PXT-19569/19,PXT-19569/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-27,2019-03-27,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-06-07
18,Corrientes,PXT-19568/19,PXT-19568/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-27,2019-03-26,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19567/19,PXT-19567/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-25,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19566/19,PXT-19566/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-23,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-06-07
18,Corrientes,PXT-19565/19,PXT-19565/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-24,CP.162.0.00.00.00,Hurto simple,SI,Hurto,2019-06-07
18,Corrientes,PXT-19564/19,PXT-19564/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-23,CP.094.2.01.00.00,Lesiones culposas graves o gravísimas en accidente de tránsito,NO,Lesiones culposas,2019-06-07
18,Corrientes,PXT-19563/19,PXT-19563/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-25,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19562/19,PXT-19562/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-25,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19561/19,PXT-19561/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-25,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-06-07
18,Corrientes,PXT-19560/19,PXT-19560/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-23,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-06-07
18,Corrientes,PXT-19559/19,PXT-19559/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-25,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19558/19,PXT-19558/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-25,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19557/19,PXT-19557/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-25,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19556/19,PXT-19556/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-25,INCUMPLIMIENTO DE ASISTENCIA FAMILIAR. LEY 13944,Incumplimiento de asistencia familiar. Ley 13944,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19555/19,PXT-19555/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-25,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19554/19,PXT-19554/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-25,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-06-07
18,Corrientes,PXT-19553/19,PXT-19553/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-25,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19552/19,PXT-19552/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-26,2019-03-26,HABEAS CORPUS,Habeas corpus,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19551/19,PXT-19551/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-24,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19550/19,PXT-19550/19,5,Santo Tomé-Virasoro-Ituzaingó.,5FI101,FISC. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-25,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19549/19,PXT-19549/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-25,INFRACCION A LA LEY Nro. 5019,Infraccion a la Ley nro.5019,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19549/19,PXT-19549/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-25,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-06-07
18,Corrientes,PXT-19548/19,PXT-19548/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-24,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19547/19,PXT-19547/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-24,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-06-07
18,Corrientes,PXT-19546/19,PXT-19546/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-22,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19545/19,PXT-19545/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-22,CP.094.2.01.00.00,Lesiones culposas graves o gravísimas en accidente de tránsito,NO,Lesiones culposas,2019-06-07
18,Corrientes,PXT-19544/19,PXT-19544/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-22,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19543/19,PXT-19543/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-23,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-06-07
18,Corrientes,PXT-19542/19,PXT-19542/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-23,INFRACCION A LA LEY Nro. 5019,Infraccion a la Ley nro.5019,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19541/19,PXT-19541/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-22,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19540/19,PXT-19540/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-22,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-06-07
18,Corrientes,PXT-19539/19,PXT-19539/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-22,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-06-07
18,Corrientes,PXT-19538/19,PXT-19538/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-23,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19537/19,PXT-19537/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-23,CP.090.0.00.00.00,Lesiones graves,NO,Lesiones dolosas,2019-06-07
18,Corrientes,PXT-19536/19,PXT-19536/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-22,CP.119.0.01.00.00,Abuso sexual,NO,Abuso sexual,2019-06-07
18,Corrientes,PXT-19536/19,PXT-19536/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-25,2019-03-22,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19535/19,PXT-19535/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-22,2019-03-21,INCUMPLIMIENTO DE ASISTENCIA FAMILIAR. LEY 13944,Incumplimiento de asistencia familiar. Ley 13944,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19534/19,PXT-19534/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-22,2019-03-19,CP.277.0.00.00.00,Encubrimiento,NO,Encubrimiento,2019-06-07
18,Corrientes,PXT-19533/19,PXT-19533/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-22,2019-03-20,CP.181.0.00.00.00,Usurpación,NO,Usurpación,2019-06-07
18,Corrientes,PXT-19532/19,PXT-19532/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-22,2019-03-21,CP.164.0.00.00.00,Robo simple,NO,Robo,2019-06-07
18,Corrientes,PXT-19531/19,PXT-19531/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-22,2019-03-21,CP.172.0.00.00.00,Estafa,NO,Estafa y otras defraudaciones,2019-06-07
18,Corrientes,PXT-19530/19,PXT-19530/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-22,2019-03-21,CP.089.0.00.00.00,Lesiones leves,NO,Lesiones dolosas,2019-06-07
18,Corrientes,PXT-19530/19,PXT-19530/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-22,2019-03-21,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19529/19,PXT-19529/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-22,2019-03-21,INFRACCION A LA LEY Nro. 5019,Infraccion a la Ley nro.5019,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19528/19,PXT-19528/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-22,2019-03-21,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19527/19,PXT-19527/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-22,2019-03-21,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19526/19,PXT-19526/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-22,2019-03-21,INFRACCION A LA LEY Nro. 5019,Infraccion a la Ley nro.5019,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19525/19,PXT-19525/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-20,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19524/19,PXT-19524/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-19,CP.094.2.01.00.00,Lesiones culposas graves o gravísimas en accidente de tránsito,NO,Lesiones culposas,2019-06-07
18,Corrientes,PXT-19523/19,PXT-19523/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-18,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19522/19,PXT-19522/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-20,CP.167.3.00.00.00,Abigeato,NO,Abigeato,2019-06-07
18,Corrientes,PXT-19521/19,PXT-19521/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-21,CP.162.0.00.00.00,Hurto simple,NO,Hurto,2019-06-07
18,Corrientes,PXT-19520/19,PXT-19520/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-20,INFRACCION A LA LEY Nro. 5019,Infraccion a la Ley nro.5019,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19520/19,PXT-19520/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-20,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19519/19,PXT-19519/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-12,INFRACCION A LA LEY 24.270,Infraccion a laLey 24.270,NO,Sin clasificar,2019-06-07
18,Corrientes,PXT-19518/19,PXT-19518/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-20,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
18,Corrientes,PXT-19517/19,PXT-19517/19,5,Santo Tomé-Virasoro-Ituzaingó.,5FI101,FISC. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-21,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19516/19,PXT-19516/19,5,Santo Tomé-Virasoro-Ituzaingó.,5FI101,FISC. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-21,DENUNCIA,Denuncia,NO,Sin informar,2019-06-07
18,Corrientes,PXT-19515/19,PXT-19515/19,5,Santo Tomé-Virasoro-Ituzaingó.,5P1101,JUZG. DE INST. Y CORRECCIONAL,2019-03-21,2019-03-19,CP.149.2.01.00.01,Amenazas,NO,Amenazas,2019-06-07
